平台,平台ID,C门店ID,最新评分,有订单
淘宝,2032770024,C06388,0.0,False
淘宝,2034992986,C10074,0.0,True
淘宝,2035106780,C05169,0.0,False
淘宝,2035612038,C04067,4.7,True
淘宝,2036825448,C06642,0.0,False
淘宝,2036835440,C13522,0.0,True
淘宝,2041087780,C07433,0.0,False
淘宝,2042443401,C07422,0.0,False
淘宝,2042490156,C07581,0.0,True
淘宝,2042521240,C07636,0.0,False
淘宝,2042528832,C08984,0.0,False
淘宝,2042532851,C07524,0.0,False
淘宝,2042576251,C07382,0.0,False
淘宝,2042668408,C06363,0.0,False
淘宝,2042668636,C06563,0.0,False
淘宝,2042671448,C06972,0.0,True
淘宝,2042696377,C02458,0.0,False
淘宝,2042862083,C07642,5.0,True
淘宝,2042864264,C01073,4.8,True
淘宝,2042976848,C02187,0.0,False
淘宝,2043061269,C10175,0.0,False
淘宝,2043128914,C02892,4.8,True
淘宝,2043145728,C03967,4.6,True
淘宝,2043157954,C02567,4.6,True
淘宝,2043173179,C02889,0.0,True
淘宝,2043173192,C02919,4.8,True
淘宝,2043179148,C07303,4.8,True
淘宝,2043180257,C03467,0.0,False
淘宝,2043368344,C02229,3.3,True
淘宝,2043385267,C07737,4.8,True
淘宝,2043482892,C02477,0.0,True
淘宝,2043492910,C05256,0.0,False
淘宝,2043493243,C07312,4.7,True
淘宝,2043503589,C06480,4.1,False
淘宝,2043592613,C03132,0.0,True
淘宝,2043605035,C07790,5.0,True
淘宝,2043890415,C02242,4.8,True
淘宝,2043930957,C07665,0.0,False
淘宝,2043960767,C07235,0.0,False
淘宝,2043961010,C02247,3.6,True
淘宝,2044115759,C07621,0.0,False
淘宝,2044355483,C13939,0.0,True
淘宝,2044433093,C01849,0.0,True
淘宝,2045886987,C11487,0.0,False
淘宝,2046513492,C00402,4.1,True
淘宝,2046860528,C07775,0.0,False
淘宝,2048869070,C07605,3.9,True
淘宝,2054343378,C07592,0.0,False
淘宝,2055227557,,0.0,False
淘宝,2057069234,C04887,0.0,False
淘宝,2057156028,C11869,5.0,True
淘宝,2059022278,C07812,5.0,True
淘宝,2059060881,C07662,0.0,False
淘宝,2059152418,C07402,0.0,False
淘宝,2059163792,C08100,5.0,True
淘宝,2059163808,C08142,0.0,False
淘宝,2061159373,C00461,0.0,True
淘宝,2062082165,C13068,4.4,True
淘宝,2062142854,C05068,5.0,True
淘宝,2062319644,C08242,0.0,False
淘宝,2062332792,C04378,0.0,False
淘宝,2066641102,C00455,4.2,True
淘宝,2066883640,C05138,4.7,True
淘宝,2066971244,C13262,0.0,False
淘宝,2069300319,C01842,5.0,True
淘宝,2069616372,C08332,0.0,False
淘宝,2073237998,C08311,5.0,True
淘宝,2073253142,C05736,4.6,True
淘宝,2073354036,C10395,0.0,False
淘宝,2074628171,C06259,4.4,True
淘宝,2074922859,C00398,0.0,True
淘宝,2075438292,C10283,0.0,True
淘宝,2075812230,C00008,4.8,True
淘宝,2076296987,C08730,0.0,False
淘宝,2076983289,C08571,5.0,True
淘宝,2077292205,C13449,0.0,True
淘宝,2078232752,C02916,4.5,True
淘宝,2079483603,C07696,0.0,False
淘宝,2080471001,C08374,4.4,True
淘宝,2081680213,C00503,0.0,True
淘宝,2082640605,C08711,0.0,False
淘宝,2083849749,C07129,0.0,True
淘宝,2084305395,C00692,0.0,False
淘宝,2084478113,C08452,0.0,False
淘宝,2084894407,C08350,0.0,True
淘宝,2086360283,C09104,5.0,True
淘宝,2087420542,C10980,0.0,False
淘宝,2089246273,C05121,0.0,False
淘宝,2089556403,C00021,4.5,True
淘宝,2089607629,C02370,0.0,False
淘宝,2090407233,C12240,0.0,True
淘宝,2092840802,C07390,0.0,False
淘宝,2096037177,C05423,0.0,False
淘宝,2096040131,C08881,4.5,True
淘宝,2096047929,C14873,0.0,False
淘宝,2096056756,C08948,4.6,True
淘宝,2096527305,C09146,0.0,True
淘宝,2096653992,C11721,0.0,False
淘宝,2096672913,C09010,5.0,True
淘宝,2097211060,C00707,4.9,True
淘宝,2097349788,C09193,5.0,True
淘宝,2097485793,C09214,0.0,False
淘宝,2098022809,C00512,0.0,True
淘宝,2098242700,C09291,0.0,False
淘宝,2098522905,C08955,4.8,True
淘宝,2098579272,C07519,0.0,False
淘宝,2098787345,C09342,5.0,True
淘宝,2098826484,C13951,0.0,False
淘宝,2098903976,C07666,0.0,True
淘宝,2098927671,C02252,5.0,True
淘宝,2098974167,C02303,0.0,True
淘宝,2099086302,C04731,0.0,False
淘宝,2099118402,C00901,0.0,True
淘宝,2099254210,C09431,4.6,True
淘宝,2099367123,C09409,0.0,False
淘宝,2099372127,C09001,0.0,False
淘宝,2099448463,C00710,0.0,False
淘宝,2110699569,C05477,0.0,True
淘宝,2112524189,C09585,0.0,False
淘宝,2120632945,C00305,0.0,False
淘宝,2120639455,C09595,0.0,False
淘宝,2121230653,C06819,0.0,False
淘宝,2121230668,C09203,0.0,False
淘宝,2121276994,C08122,4.3,True
淘宝,2122331425,C09404,3.9,True
淘宝,2123954138,C04976,0.0,False
淘宝,2123965297,C09238,0.0,False
淘宝,2124220672,C07493,4.9,True
淘宝,2124231930,C03951,5.0,True
淘宝,2124337589,C09413,0.0,False
淘宝,2124794991,C12936,0.0,False
淘宝,2124801817,C09477,0.0,False
淘宝,2126508994,C09704,4.2,True
淘宝,2128127329,C12682,0.0,False
淘宝,2128341988,C02012,0.0,False
淘宝,2128548514,C09837,0.0,False
淘宝,2130837994,C00952,4.6,True
淘宝,2131647362,C11441,4.3,True
淘宝,2132126604,C09811,0.0,False
淘宝,2132147391,C09764,4.3,True
淘宝,2132895112,C02135,4.8,True
淘宝,2132958348,C09673,4.3,True
淘宝,2133684950,C09919,0.0,True
淘宝,2135150423,C09938,0.0,False
淘宝,2135150427,C03106,4.7,True
淘宝,2136910435,C09099,0.0,True
淘宝,2137028420,C13371,5.0,True
淘宝,2139523061,C14572,4.5,True
淘宝,2139545343,C13582,4.8,True
淘宝,2238401,C00330,5.0,True
淘宝,2278273,C02038,5.0,True
淘宝,2287448,C03052,0.0,True
淘宝,2327581,C02139,4.8,True
淘宝,234832,C02661,0.0,False
淘宝,249508,C02837,5.0,True
淘宝,286002,C02183,5.0,True
淘宝,300023691,C06062,0.0,False
淘宝,300042062,C14088,0.0,False
淘宝,300062048,C05959,0.0,False
淘宝,300086874,C05955,0.0,False
淘宝,300113636,C05410,0.0,False
淘宝,300118670,C03962,3.7,True
淘宝,300152040,C05087,0.0,False
淘宝,300152044,C05713,0.0,False
淘宝,300162080,C05461,0.0,False
淘宝,300517667,C05798,5.0,True
淘宝,300537822,C06008,0.0,True
淘宝,300663246,C12211,0.0,False
淘宝,300676557,C06012,0.0,False
淘宝,300716291,C06126,5.0,True
淘宝,300752880,C06257,0.0,False
淘宝,300801247,C06440,0.0,False
淘宝,301122650,C12292,0.0,False
淘宝,301689519,C00126,4.8,True
淘宝,301690045,C00999,0.0,False
淘宝,301740568,C01081,0.0,True
淘宝,301747488,C04683,4.6,True
淘宝,302309432,C05552,0.0,False
淘宝,302446590,C05160,5.0,True
淘宝,303660517,C03607,4.6,True
淘宝,303675893,C00407,4.8,True
淘宝,304831897,C06403,5.0,True
淘宝,304891615,C06013,5.0,True
淘宝,304901119,C06342,0.0,True
淘宝,304915837,C06366,0.0,False
淘宝,304955769,C06117,4.0,True
淘宝,304955773,C06396,0.0,True
淘宝,305119532,C06558,4.4,True
淘宝,305144990,C01066,4.0,True
淘宝,305148443,C06660,0.0,False
淘宝,305176296,C05533,0.0,True
淘宝,305193997,C04775,0.0,False
淘宝,305198405,C11945,4.6,True
淘宝,305223046,C03193,0.0,False
淘宝,305230464,C14633,0.0,True
淘宝,310145960,C00177,0.0,True
淘宝,311272450,C07151,0.0,False
淘宝,312218838,C06228,0.0,True
淘宝,313401815,C05056,5.0,True
淘宝,313597159,C00828,4.9,True
淘宝,322277716,C06427,3.7,True
淘宝,322318671,C06581,0.0,False
淘宝,323870272,C06720,5.0,True
淘宝,323966624,C03234,5.0,True
淘宝,335625596,C06707,0.0,False
淘宝,335763220,C00495,0.0,True
淘宝,335771096,C05268,0.0,False
淘宝,335784708,C06352,0.0,False
淘宝,336218040,C06724,5.0,True
淘宝,336235697,C06906,0.0,False
淘宝,336235990,C06346,0.0,False
淘宝,336568420,C00009,0.0,True
淘宝,336591217,C00023,5.0,True
淘宝,336667479,C00925,0.0,False
淘宝,336685265,C09039,4.7,True
淘宝,336709638,C00013,5.0,True
淘宝,336727643,C06476,0.0,False
淘宝,336737561,C06160,0.0,False
淘宝,336747488,C04455,0.0,False
淘宝,336749317,C03943,5.0,True
淘宝,336757352,C05990,0.0,False
淘宝,336814290,C04561,0.0,True
淘宝,336814291,C05368,0.0,False
淘宝,336814293,C05831,0.0,False
淘宝,336822700,C09658,0.0,False
淘宝,336824342,C02835,0.0,False
淘宝,336854090,C10462,0.0,True
淘宝,336862981,C00909,0.0,False
淘宝,336873858,C13585,0.0,False
淘宝,336957115,C05523,0.0,False
淘宝,337006587,C02162,0.0,True
淘宝,337043130,C07176,0.0,False
淘宝,337054449,C02882,5.0,True
淘宝,337552827,C07347,0.0,False
淘宝,337622853,C06087,0.0,False
淘宝,337642451,C06841,0.0,True
淘宝,337652410,C00746,0.0,True
淘宝,337653618,C05227,0.0,True
淘宝,337672395,C07160,4.8,True
淘宝,337692205,C06413,0.0,False
淘宝,337692209,C07095,0.0,False
淘宝,353312,C02053,5.0,True
淘宝,361331,C13117,4.8,True
淘宝,367023,C02266,0.0,True
淘宝,369838,C02739,4.8,True
淘宝,376063,C02448,5.0,True
淘宝,406501,C02898,0.0,False
淘宝,410317,C14627,0.0,True
淘宝,419014,C02933,0.0,True
淘宝,427055,C02180,0.0,False
淘宝,440222,C02256,4.0,True
淘宝,452572,C02513,4.9,True
淘宝,482573,,0.0,False
淘宝,500590936,C07887,4.6,True
淘宝,500652596,C14707,0.0,True
淘宝,500652989,C07119,5.0,True
淘宝,500658209,C06085,0.0,False
淘宝,500677511,C12033,4.5,True
淘宝,500682408,C03086,4.9,True
淘宝,500701711,C06082,0.0,True
淘宝,500702688,C00560,0.0,True
淘宝,500705227,C06969,0.0,False
淘宝,500706686,C07398,0.0,False
淘宝,500707980,C03735,0.0,False
淘宝,500712228,C02781,0.0,False
淘宝,500727547,C10583,4.4,True
淘宝,500732610,C00162,4.6,True
淘宝,500733001,C11226,0.0,False
淘宝,500793445,C07441,0.0,False
淘宝,500795296,C07780,0.0,False
淘宝,500802932,C00716,4.4,True
淘宝,500806909,C07570,0.0,False
淘宝,500808329,C07901,4.6,True
淘宝,500812512,C03020,0.0,True
淘宝,500813267,C07571,0.0,False
淘宝,500815298,,0.0,False
淘宝,500817376,C07285,0.0,False
淘宝,500817612,C07912,0.0,False
淘宝,500822270,C00258,4.7,True
淘宝,500823869,C01399,0.0,True
淘宝,500824234,C07282,0.0,False
淘宝,500825106,C02647,5.0,True
淘宝,500825692,C02925,4.5,True
淘宝,500827225,C07839,0.0,True
淘宝,500827723,C03601,0.0,False
淘宝,500829387,C04965,3.4,True
淘宝,500835184,C01099,0.0,True
淘宝,500845510,C00819,0.0,False
淘宝,500885192,C03619,0.0,False
淘宝,500900269,C01957,0.0,False
淘宝,500910056,C04070,5.0,True
淘宝,500915066,C06702,0.0,True
淘宝,500915237,C05312,0.0,True
淘宝,500915239,C05336,4.8,True
淘宝,500925300,C11662,2.8,True
淘宝,500930073,C05446,2.8,True
淘宝,500943648,C13906,4.2,True
淘宝,500947272,C07973,0.0,False
淘宝,500950020,C07162,4.7,True
淘宝,500950286,C03936,4.6,True
淘宝,500953563,C10770,0.0,False
淘宝,500953606,C02323,4.5,True
淘宝,500953618,C02231,5.0,True
淘宝,500957418,C06713,0.0,False
淘宝,500957419,C07222,0.0,True
淘宝,500957754,C06964,0.0,False
淘宝,500958868,C12361,5.0,True
淘宝,500977361,C07582,4.9,True
淘宝,500977374,C03612,5.0,True
淘宝,500978052,C02629,4.8,True
淘宝,500983010,C07856,0.0,False
淘宝,500988752,C07656,0.0,False
淘宝,501050741,C07960,0.0,True
淘宝,501080580,C01986,5.0,True
淘宝,501085640,C05506,0.0,False
淘宝,501100032,C00727,0.0,False
淘宝,501100287,C01900,0.0,False
淘宝,501101291,C07606,5.0,True
淘宝,501109936,C08088,0.0,True
淘宝,501110805,C07764,5.0,True
淘宝,501120468,C12488,2.8,True
淘宝,501131533,C14590,4.3,True
淘宝,501136594,C08045,0.0,True
淘宝,501141464,C06179,0.0,False
淘宝,501141822,C07736,0.0,False
淘宝,501145506,C05908,0.0,True
淘宝,501146452,C03037,4.6,True
淘宝,501156711,C07278,0.0,False
淘宝,501161245,C08076,0.0,True
淘宝,501162458,C08160,0.0,False
淘宝,501166661,C09364,0.0,False
淘宝,501166680,C07227,0.0,False
淘宝,501170079,C07788,0.0,False
淘宝,501176513,C05785,0.0,False
淘宝,501273105,,0.0,False
淘宝,501279834,C07647,0.0,False
淘宝,501292199,C08198,4.5,True
淘宝,501296102,C08185,0.0,False
淘宝,501305942,C08604,0.0,False
淘宝,501314556,C10499,4.3,True
淘宝,501319008,C05080,0.0,False
淘宝,501325745,C07663,0.0,False
淘宝,501393522,C07397,0.0,False
淘宝,501400668,C05107,0.0,False
淘宝,501405914,C07661,4.9,True
淘宝,501410054,C07879,0.0,False
淘宝,501410386,C04664,0.0,False
淘宝,501436391,C02163,0.0,False
淘宝,501460858,C02617,4.9,True
淘宝,501479297,C08437,0.0,False
淘宝,501560392,C04261,4.8,True
淘宝,501641101,C07157,0.0,True
淘宝,501658743,C08423,0.0,True
淘宝,501671413,C04801,0.0,False
淘宝,501697562,C08480,0.0,False
淘宝,501705580,C07841,0.0,False
淘宝,501730931,C04749,0.0,True
淘宝,501760638,C07622,0.0,False
淘宝,501858620,C08340,5.0,True
淘宝,501861635,C05450,0.0,False
淘宝,501873345,C05482,0.0,True
淘宝,501878978,C05128,0.0,True
淘宝,501882504,C06998,0.0,False
淘宝,501886999,C03569,0.0,False
淘宝,501891288,C01091,0.0,True
淘宝,501898078,C04120,4.5,True
淘宝,501901698,C02046,4.5,True
淘宝,501901703,C08553,0.0,True
淘宝,502014088,C06178,0.0,False
淘宝,502039679,C13571,0.0,False
淘宝,502048155,C08708,0.0,False
淘宝,502055407,C11011,0.0,False
淘宝,502068213,C08804,0.0,False
淘宝,502111635,C08581,0.0,True
淘宝,502141110,C08453,0.0,False
淘宝,502150715,C08646,0.0,True
淘宝,502164181,C06734,4.2,True
淘宝,502168874,C00908,0.0,True
淘宝,502169656,C08504,0.0,True
淘宝,502205996,C05140,0.0,True
淘宝,502206879,C01977,0.0,False
淘宝,502208607,C08846,0.0,False
淘宝,502249824,C08705,0.0,False
淘宝,502252435,C08895,0.0,True
淘宝,502273567,C02329,0.0,False
淘宝,502278690,C11929,0.0,False
淘宝,502294426,C08597,0.0,True
淘宝,502306330,C08953,0.0,False
淘宝,502488226,C08735,4.1,True
淘宝,502494013,C08614,0.0,False
淘宝,502506806,C04186,0.0,False
淘宝,502521739,C08048,4.2,True
淘宝,502522594,C00003,4.5,True
淘宝,502729823,C09023,5.0,True
淘宝,502734681,C06682,0.0,True
淘宝,502741314,C05001,0.0,False
淘宝,502756485,,0.0,False
淘宝,502780981,C02225,0.0,False
淘宝,502780984,C09076,0.0,False
淘宝,502818281,C06706,0.0,False
淘宝,502821924,C11116,0.0,False
淘宝,502910416,C07165,5.0,True
淘宝,502925312,C08740,0.0,False
淘宝,503076093,C03009,0.0,True
淘宝,503080875,C02341,5.0,True
淘宝,503201099,C00492,0.0,True
淘宝,503226015,C00470,4.1,True
淘宝,503240812,C04363,0.0,True
淘宝,503336599,C07294,3.7,True
淘宝,503364048,C02279,5.0,True
淘宝,503404103,C09267,5.0,True
淘宝,503419237,C13141,0.0,False
淘宝,503473739,C03999,3.8,True
淘宝,503482493,C09025,0.0,False
淘宝,503527163,C09340,0.0,False
淘宝,503734096,C09523,3.8,True
淘宝,503743838,C09392,0.0,False
淘宝,503753805,C09402,0.0,False
淘宝,503758741,C08368,5.0,True
淘宝,503768496,C01927,0.0,False
淘宝,503773430,C00765,0.0,True
淘宝,503773824,C09505,5.0,True
淘宝,503778641,C09319,0.0,False
淘宝,503786690,C09391,0.0,True
淘宝,503788788,C00663,0.0,False
淘宝,503800800,C00711,3.0,True
淘宝,503843882,C09212,0.0,False
淘宝,503852013,C09563,0.0,False
淘宝,503882105,C09586,0.0,False
淘宝,503886830,C09403,3.8,True
淘宝,503925511,C09354,0.0,False
淘宝,503970360,C09549,0.0,True
淘宝,503975312,C09517,0.0,False
淘宝,503992062,C09394,5.0,True
淘宝,504004535,C09229,0.0,False
淘宝,504032649,C09547,4.3,True
淘宝,504037615,C03109,4.1,True
淘宝,504048890,C04267,4.2,True
淘宝,504105229,C00526,0.0,True
淘宝,504134588,C09430,0.0,False
淘宝,504178557,C09314,0.0,False
淘宝,504256271,,0.0,False
淘宝,504288874,C11710,0.0,False
淘宝,504304196,C01848,5.0,True
淘宝,504312136,C14042,0.0,False
淘宝,504537810,C08268,0.0,False
淘宝,504708241,C04917,0.0,False
淘宝,504762560,C09712,0.0,False
淘宝,504972045,C09693,0.0,False
淘宝,505217329,C09646,0.0,True
淘宝,505243363,C09800,0.0,False
淘宝,505310792,C13283,0.0,False
淘宝,505563159,C11498,5.0,True
淘宝,505580200,C09867,0.0,True
淘宝,505591134,C07742,0.0,False
淘宝,505606057,C09880,0.0,False
淘宝,505796521,C02011,0.0,True
淘宝,505846143,C09784,0.0,False
淘宝,505927435,C05233,0.0,False
淘宝,506003749,C09198,3.8,True
淘宝,506008080,C04931,0.0,False
淘宝,506090819,C00682,4.2,True
淘宝,506110035,C06885,0.0,False
淘宝,506114356,C09707,4.7,True
淘宝,506139281,C01075,0.0,False
淘宝,506154832,C10068,0.0,False
淘宝,506178691,C00147,0.0,True
淘宝,506194544,C00006,4.5,True
淘宝,506194557,C04710,0.0,False
淘宝,506228171,C04096,4.3,True
淘宝,506249986,C00058,5.0,True
淘宝,506261053,C10077,0.0,False
淘宝,506343002,C14538,4.4,True
淘宝,506358037,C00002,4.7,True
淘宝,506421521,C07813,4.9,True
淘宝,506465674,C10250,0.0,False
淘宝,506515589,C00485,0.0,True
淘宝,506590916,C10218,4.4,True
淘宝,506600755,C10232,0.0,False
淘宝,506609333,C11385,0.0,False
淘宝,506609881,C10298,0.0,False
淘宝,506610547,C01159,0.0,True
淘宝,506610612,C07646,4.8,True
淘宝,506612854,C02056,0.0,False
淘宝,506638011,C00067,5.0,True
淘宝,506642979,C01861,0.0,False
淘宝,506652866,C00015,0.0,False
淘宝,506720955,C10316,4.8,True
淘宝,507079575,C01065,5.0,True
淘宝,507084303,C01126,0.0,False
淘宝,507085969,C10434,0.0,True
淘宝,507087365,C10337,4.8,True
淘宝,507103934,C00016,4.9,True
淘宝,507108745,C00117,0.0,True
淘宝,507174500,C00236,0.0,False
淘宝,507200797,C00698,0.0,False
淘宝,507284737,C08796,4.8,True
淘宝,507289611,C03626,4.2,True
淘宝,507318754,C00700,5.0,True
淘宝,507330449,C10524,0.0,False
淘宝,507331976,C10470,4.0,True
淘宝,507356988,C10749,0.0,False
淘宝,507403794,C10440,0.0,False
淘宝,507412214,C02652,0.0,True
淘宝,507413160,C11740,0.0,False
淘宝,507426915,C01038,0.0,True
淘宝,507436527,C10406,0.0,False
淘宝,507465707,C11889,0.0,True
淘宝,507497110,C06847,0.0,False
淘宝,507562665,C10871,0.0,False
淘宝,507571050,C10720,0.0,False
淘宝,507607150,C00010,0.0,True
淘宝,507620469,C10844,4.7,True
淘宝,507620475,C10816,0.0,False
淘宝,507638644,C11588,0.0,False
淘宝,507674720,C00362,0.0,True
淘宝,507676766,C00295,5.0,True
淘宝,507676785,C06138,0.0,False
淘宝,507687237,C10915,5.0,True
淘宝,507733658,C10885,0.0,True
淘宝,507888241,C00489,0.0,True
淘宝,507951284,C11125,0.0,False
淘宝,507965016,C05901,0.0,False
淘宝,507990008,C11012,0.0,False
淘宝,508003826,C10746,0.0,False
淘宝,508004097,C03182,0.0,False
淘宝,508026556,C00900,0.0,True
淘宝,508026561,C09064,5.0,True
淘宝,508055449,,0.0,False
淘宝,508055471,C10783,4.9,True
淘宝,508087095,C10827,0.0,False
淘宝,508096433,C11175,0.0,False
淘宝,508118209,C11152,5.0,True
淘宝,508129045,C11120,0.0,False
淘宝,508291873,C11217,0.0,False
淘宝,508340087,C06803,0.0,False
淘宝,508346711,C00456,5.0,True
淘宝,508396659,C00899,0.0,False
淘宝,508825081,C00893,5.0,True
淘宝,508920107,C11105,0.0,False
淘宝,508945096,C00892,2.9,True
淘宝,509109690,C11350,0.0,False
淘宝,509183732,C11426,0.0,False
淘宝,509217702,C11369,0.0,True
淘宝,509219933,C11325,0.0,False
淘宝,509253404,C11472,5.0,True
淘宝,509319529,C11387,0.0,False
淘宝,509351689,C10326,0.0,False
淘宝,509485061,C09209,0.0,True
淘宝,509671897,C00392,4.5,True
淘宝,509677946,C11531,0.0,False
淘宝,509705078,C11465,0.0,False
淘宝,509783857,C11643,0.0,False
淘宝,509797020,C11330,0.0,True
淘宝,509845079,C11328,5.0,True
淘宝,509861556,C11497,0.0,False
淘宝,509871558,C11437,5.0,True
淘宝,509915727,C10891,0.0,False
淘宝,509934045,C13946,0.0,False
淘宝,509949333,C12078,5.0,True
淘宝,509964606,C13201,0.0,False
淘宝,509977760,C11253,0.0,False
淘宝,509999461,C11608,0.0,False
淘宝,510012277,C11492,0.0,False
淘宝,510049297,C11619,0.0,False
淘宝,510051887,C00758,0.0,False
淘宝,510063962,C00460,0.0,True
淘宝,510170129,C11640,4.7,True
淘宝,510198800,C11596,4.5,True
淘宝,510208691,C11850,4.5,False
淘宝,510245822,C13949,0.0,False
淘宝,510255384,C11701,0.0,False
淘宝,510346140,C11709,0.0,False
淘宝,510370968,C11505,0.0,False
淘宝,510407042,C10562,3.8,True
淘宝,510420891,C11757,0.0,False
淘宝,510466869,C11565,0.0,False
淘宝,510505619,C11677,0.0,False
淘宝,510557424,C11873,0.0,False
淘宝,510651448,,0.0,False
淘宝,510652295,C11813,0.0,False
淘宝,510663531,C11909,0.0,False
淘宝,510685565,C11832,0.0,False
淘宝,510750810,C11943,0.0,False
淘宝,510776149,,0.0,False
淘宝,510800536,C11066,0.0,False
淘宝,510804639,C12086,5.0,True
淘宝,510920581,C11910,0.0,False
淘宝,511016315,C12106,0.0,False
淘宝,511061906,C12139,0.0,False
淘宝,511077246,C02690,4.3,True
淘宝,511096291,C12097,5.0,True
淘宝,511100561,C12005,0.0,False
淘宝,511491309,,0.0,False
淘宝,511602495,,0.0,False
淘宝,511642542,C11723,0.0,True
淘宝,511676958,C12241,0.0,False
淘宝,511681141,C12225,0.0,False
淘宝,511770074,C12160,0.0,False
淘宝,511825148,C12302,0.0,True
淘宝,511845527,C12111,0.0,False
淘宝,511924324,C12273,0.0,False
淘宝,511930238,C11936,0.0,False
淘宝,512036999,C11978,0.0,False
淘宝,512043653,C12388,0.0,False
淘宝,512241636,,0.0,False
淘宝,512280748,C12333,0.0,False
淘宝,512315476,C12115,0.0,False
淘宝,512375234,C12459,0.0,False
淘宝,512420317,C12452,5.0,True
淘宝,512527673,C12509,0.0,False
淘宝,512591562,C12561,0.0,False
淘宝,512756654,C12119,0.0,True
淘宝,512765017,C12482,0.0,False
淘宝,512819213,C12539,0.0,False
淘宝,512872639,C04755,0.0,False
淘宝,512950527,C12578,0.0,False
淘宝,512977554,C12505,4.6,True
淘宝,513479522,C12672,0.0,False
淘宝,513504211,C12658,0.0,False
淘宝,513534791,C12697,0.0,False
淘宝,513748513,C10270,0.0,False
淘宝,513830993,C00320,0.0,False
淘宝,513845074,C02360,0.0,False
淘宝,513900286,C12751,0.0,False
淘宝,513936890,C12908,4.8,True
淘宝,513976446,C12709,4.8,True
淘宝,513978008,C11717,0.0,False
淘宝,513990187,C12610,0.0,False
淘宝,514040109,C12729,0.0,False
淘宝,514265232,,5.0,True
淘宝,514415372,C12497,0.0,False
淘宝,514680360,C04296,0.0,False
淘宝,514765373,C11450,0.0,False
淘宝,514846098,C13103,4.4,True
淘宝,514916508,C01102,0.0,False
淘宝,514946327,C12949,4.4,True
淘宝,514962142,C13148,0.0,False
淘宝,515001072,C13019,0.0,False
淘宝,515046191,C12886,5.0,True
淘宝,515076167,C12909,0.0,False
淘宝,515086076,C12617,0.0,False
淘宝,515137101,C12970,0.0,True
淘宝,515137145,C13173,0.0,False
淘宝,515150413,C12767,0.0,False
淘宝,515166674,C12568,0.0,False
淘宝,515385220,C13067,0.0,True
淘宝,516185353,C13162,0.0,False
淘宝,516926961,C00491,0.0,False
淘宝,516927991,C13559,0.0,False
淘宝,516931703,C13193,0.0,False
淘宝,516937488,C13473,0.0,False
淘宝,516942263,C13362,4.8,True
淘宝,516965561,C12570,0.0,False
淘宝,516988224,C13595,5.0,False
淘宝,516993411,C05703,0.0,True
淘宝,517006499,C13315,0.0,False
淘宝,517008288,C13549,0.0,False
淘宝,517008500,C13601,0.0,False
淘宝,517028287,C13536,0.0,False
淘宝,517035908,C13333,0.0,False
淘宝,517037339,C13441,0.0,False
淘宝,517070052,C12612,0.0,False
淘宝,517077820,C13430,0.0,False
淘宝,517077998,C13470,0.0,False
淘宝,517086449,C13263,0.0,False
淘宝,517095273,C13168,0.0,False
淘宝,517117007,C13649,0.0,False
淘宝,517127237,C13135,0.0,False
淘宝,517128351,C13523,0.0,False
淘宝,517145523,C13178,0.0,False
淘宝,517161875,C00463,5.0,True
淘宝,517167469,C13437,5.0,True
淘宝,517172120,C13439,5.0,True
淘宝,517695382,C13243,0.0,False
淘宝,517700828,C12581,5.0,True
淘宝,517710695,C13343,0.0,False
淘宝,517721568,C13443,0.0,True
淘宝,517772247,C13241,0.0,True
淘宝,517797339,C13169,0.0,False
淘宝,517848422,C13310,0.0,False
淘宝,517890057,C13177,4.2,True
淘宝,517915150,C13326,0.0,False
淘宝,517977076,C13240,0.0,False
淘宝,518058728,C13279,0.0,False
淘宝,518165293,C13153,0.0,False
淘宝,518167230,C13457,0.0,False
淘宝,518176021,C13313,0.0,False
淘宝,518180173,C13175,5.0,True
淘宝,518181951,C14050,0.0,False
淘宝,518227922,C13605,0.0,False
淘宝,518280937,C13303,0.0,False
淘宝,518382375,C13357,5.0,True
淘宝,519256261,C11819,5.0,True
淘宝,519261302,C13611,0.0,False
淘宝,519265679,C14286,0.0,False
淘宝,519446024,C13521,0.0,False
淘宝,520145018,C12935,4.9,True
淘宝,520450481,C13551,0.0,False
淘宝,520465096,C13579,0.0,False
淘宝,520510465,C13562,4.1,True
淘宝,520515939,C13509,4.0,True
淘宝,520545234,C13685,0.0,False
淘宝,520545381,C13622,0.0,False
淘宝,520550328,C02169,0.0,False
淘宝,520555893,C13746,0.0,False
淘宝,520555918,C13745,4.5,True
淘宝,520560274,C00752,0.0,True
淘宝,520580417,C02536,4.0,True
淘宝,520600978,C13721,0.0,True
淘宝,520645904,,0.0,False
淘宝,520660663,C05203,0.0,False
淘宝,520661327,C13742,0.0,False
淘宝,520675575,C13167,0.0,False
淘宝,520705068,C13618,0.0,True
淘宝,520755866,C13630,0.0,False
淘宝,521115932,C13629,0.0,False
淘宝,521115935,C13648,0.0,False
淘宝,521145187,C13678,5.0,True
淘宝,521145980,C13781,0.0,True
淘宝,521155994,C13872,0.0,False
淘宝,521203898,C02221,5.0,True
淘宝,521415247,C03033,0.0,True
淘宝,521470472,C13716,5.0,True
淘宝,521505544,C11300,0.0,False
淘宝,521507703,C14326,0.0,False
淘宝,521520021,C15076,3.2,True
淘宝,521595814,C13747,4.9,True
淘宝,522195216,C13743,0.0,False
淘宝,522205204,C13877,4.8,True
